Title,Bias Rating,Factual Reporting,Country,Press Freedom Rating,Media Type:,Traffic/Popularity:,MBFC Credibility Rating:,Source,Unnamed: 9,link
Nikkei Asian Review,RIGHT-CENTER,HIGH,Japan,Japan (67/180 Press Freedom),,High Traffic,HIGH ,https://asia.nikkei/,,asia.nikkei
NHK-Nippon Hoso Kyokai (nhk.or.jp),RIGHT-CENTER,HIGH,Japan,MODERATE FREEDOM,TV Station,High Traffic,HIGH ,https://nhk.or.jp/,,nhk.or.jp
News-Gazette (www.news-gazette.com),RIGHT,HIGH,USA,,,,,https://news-gazette.com/,,news-gazette.com
News.com.au (.news.com.au),,HIGH,Australia,MOSTLY FREEDOM,Website,HIGH Traffic,HIGH ,https://news.com.au/,,news.com.au
New York Post (nypost.com),RIGHT-CENTER,MIXED,USA,USA (45/180 Press Freedom),,High Traffic,MEDIUM ,https://nypost.com/,,nypost.com
New York Observer (observer.com),RIGHT,HIGH,USA,MOSTLY FREEDOM,Website,Medium Traffic,HIGH ,https://observer.com/,,observer.com
Netherlands Radio and Television Association (nos.nl),,HIGH,Netherlands,,,,,https://nos.nl/,,nos.nl
National Post (www.nationalpost.com),RIGHT-CENTER,HIGH,Canada,MOSTLY FREEDOM,Newspaper,High Traffic,HIGH ,https://nationalpost.com/,,nationalpost.com
National Interest (nationalinterest.org),RIGHT-CENTER,HIGH,USA,USA (44/180 Press Freedom),,High Traffic,HIGH ,https://nationalinterest.org/,,nationalinterest.org
National Affairs (www.nationalaffairs.com),RIGHT,HIGH,USA,,,,,https://nationalaffairs.com/,,nationalaffairs.com
MyNorthwest (mynorthwest.com),RIGHT-CENTER,HIGH,USA,MOSTLY FREEDOM,Website,Medium Traffic,HIGH ,https://mynorthwest.com/,,mynorthwest.com
Mountain Democrat (www.mtdemocrat.com),,,Unknown,MODERATE FREEDOM,,,,https://mtdemocrat.com/,,mtdemocrat.com
Montreal Gazette (montrealgazette.com),RIGHT-CENTER,HIGH,Canada,MOSTLY FREEDOM,Newspaper,High Traffic,,https://montrealgazette.com/,,montrealgazette.com
Metabunk (www.metabunk.org),RIGHT,HIGH,USA,,,,,https://metabunk.org/,,metabunk.org
Mercatus (www.mercatus.org),,HIGH,,,,,,https://mercatus.org/,,mercatus.org
MarketWatch (www.marketwatch.com),RIGHT,HIGH,USA,USA (44/180 Press Freedom),,High Traffic,,https://marketwatch.com/,,marketwatch.com
Marginal Revolution (marginalrevolution.com),RIGHT-CENTER,HIGH,USA,MOSTLY FREEDOM,Website,Medium Traffic,HIGH ,https://marginalrevolution.com/,,marginalrevolution.com
Manila Times (www.manilatimes.net),,MIXED,Philippines,,,,,https://the-manilatimes.net/,,the-manilatimes.net
Manchester Union leader (www.unionleader.com),,HIGH,,,,,,https://unionleader.com/,,unionleader.com
Malaysia Today,,,Unknown,MOSTLY FREEDOM,,,,https://malaysia-today.net/,,malaysia-today.net
Mackinac Center for Public Policy (www.mackinac.org),RIGHT,HIGH,USA,,,,,https://mackinac/,,mackinac
Lubbock Avalanche Journal,RIGHT,HIGH,USA,,,,,https://lubbock-avalanche-journal/,,lubbock-avalanche-journal
Los Angeles Daily News (www.dailynews.com),RIGHT,HIGH,USA,,,,,https://www.dailynews.com/,,www.dailynews.com
London Free Press (www.lfpress.com),,HIGH,,,,,,https://lfpress.com/,,lfpress.com
London Evening Standard (www.standard.co.uk),RIGHT-CENTER,HIGH,United Kingdom ,United Kingdom (33/180 Press Freedom),,High Traffic,HIGH ,https://standard.co.uk/,,standard.co.uk
London Broadcasting Company (LBC) (www.lbc.co.uk),RIGHT-CENTER,MIXED,United Kingdom ,United Kingdom (33/180 Press Freedom),,Medium Traffic,MEDIUM,https://lbc.co.uk/,,lbc.co.uk
ListVerse (listverse.com),RIGHT,HIGH,United Kingdom,,,,,https://listverse.com/,,listverse.com
Libertarianism.org (www.libertarianism.org),RIGHT,HIGH,USA,,,,,https://libertarianism.org/,,libertarianism.org
Lexington Institute (lexingtoninstitute.org),RIGHT,HIGH,USA,,,,,https://lexingtoninstitute.org/,,lexingtoninstitute.org
Leicester Mercury (leicestermercury.co.uk),RIGHT-CENTER,HIGH,United Kingdom,MOSTLY FREEDOM,Newspaper,High Traffic,HIGH ,https://leicestermercury.co.uk/,,leicestermercury.co.uk
Learn Liberty (www.learnliberty.org),RIGHT,HIGH,USA,,,,,https://learnliberty.org/,,learnliberty.org
Las Vegas Review Journal (www.reviewjournal.com),RIGHT-CENTER,HIGH,USA,USA (44/180 Press Freedom),,High Traffic,HIGH ,https://reviewjournal.com/,,reviewjournal.com
Laredo Morning Times (https://www.lmtonline.com),RIGHT,HIGH,USA,,,,,https://lmtonline.com/,,lmtonline.com
KUTV Salt Lake City (kutv.com),RIGHT,HIGH,USA,,,,,https://kutv.com/,,kutv.com
Korean Herald (www.koreaherald.com),RIGHT-CENTER,HIGH,South Korea,South Korea (42/180 Press Freedom),,Medium Traffic,HIGH ,https://koreaherald.com/,,koreaherald.com
Knewz (knewz.com),,HIGH,,,Website,Medium Traffic,,https://knewz.com/,,knewz.com
KATU2 (katu.com),RIGHT-CENTER,HIGH,USA,MOSTLY FREEDOM,TV Station,Medium Traffic,HIGH ,https://katu2.com/,,katu2.com
Just Facts Daily (www.justfactsdaily.com),RIGHT-CENTER,MIXED,USA,USA (44/180 Press Freedom),,Minimal Traffic,MEDIUM ,https://justfacts/daily.com/,,justfacts
Just Facts (www.justfacts.com),RIGHT,HIGH,USA,USA (44/180 Press Freedom),,Medium Traffic,HIGH ,https://justfacts.com/,,justfacts.com
Jewish News Syndicate (www.jns.org),RIGHT,HIGH,USA,,,,,https://jns.org/,,jns.org
Jewish Journal (jewishjournal.com),RIGHT,HIGH,USA,,,,,https://jewishjournal.com/,,jewishjournal.com
Jewish Breaking News (jewishbreakingnews.com),,MIXED,Israel,,,,,https://jewishbreakingnews.com/,,jewishbreakingnews.com
Jerusalem Post (www.jpost.com),,HIGH,Israel,Israel (86/180 Press Freedom),,High Traffic,HIGH ,https://jpost.com/,,jpost.com
ITV News (www.itv.com),RIGHT-CENTER,HIGH,,MOSTLY FREEDOM,,High Traffic,,https://itv.com/,,itv.com
Irish Independent (www.independent.ie),,,,,,,,https://independent.ie/,,independent.ie
Institute for Humane Studies (theihs.org),RIGHT,HIGH,USA,,,,,https://theihs.org/,,theihs.org
InsideSources (www.insidesources.com),,HIGH,,,,,,https://insidesources.com/,,insidesources.com
Inforum (The Forum of Fargo-Moorhead) (https://www.inforum.com),RIGHT,HIGH,USA,,,,,https://www.inforum.com,,www.inforum.com
India Today (indiatoday.in),,MIXED,India,India (142/180 Press Freedom),,,MEDIUM,https://indiatoday.in/,,indiatoday.in
India Times (www.indiatimes.com/),,MIXED,,India (140/180 Press Freedom),,,,https://indiatimes.com/,,indiatimes.com
India.com,RIGHT-CENTER,,India,LOW FREEDOM,Website,High Traffic,,https://india.com/,,india.com
In Homeland Security (inhomelandsecurity.com),RIGHT,HIGH,USA,,,,,https://inhomelandsecurity.com/,,inhomelandsecurity.com
Il Giornale (ilgiornale.it),RIGHT-CENTER,HIGH,Italy,MODERATE FREEDOM,Newspaper,High Traffic,,https://ilgiornale.it/,,ilgiornale.it
iefimerida.gr,RIGHT-CENTER,MIXED,Greece,LOW FREEDOM,Website,High Traffic,,https://iefimerida.gr/,,iefimerida.gr
Idaho State Journal (idahostatejournal.com),RIGHT-CENTER,HIGH,USA,MOSTLY FREEDOM,Newspaper,Medium Traffic,HIGH ,https://idahostatejournal.com/,,idahostatejournal.com
Human Progress (humanprogress.org),RIGHT,HIGH,USA,,,,,https://humanprogress.org/,,humanprogress.org
Hoover Institution (www.hoover.org),RIGHT-CENTER,HIGH,USA ,USA (45/180 Press Freedom),,Medium Traffic,,https://hoover.org/,,hoover.org
Honest Reporting (honestreporting.com),RIGHT,HIGH,USA,,,,,https://honestreporting.com/,,honestreporting.com
Hindu Business Line (www.thehindubusinessline.com),,MIXED,,,,,,https://thehindubusinessline.com/,,thehindubusinessline.com
High Point Enterprise (www.hpenews.com),RIGHT,HIGH,USA,,,,,https://hpenews.com/,,hpenews.com
Het Laatste Nieuws (HLN) (hln.be),RIGHT-CENTER,HIGH,,,Newspaper,High Traffic,,https://hln.be/,,hln.be
Herald Sun (AUS) (www.heraldsun.com.au),RIGHT-CENTER,HIGH,Australia,MOSTLY FREEDOM,Newspaper,High Traffic,HIGH ,https://heraldsun.com.au/,,heraldsun.com.au
Guns.com (www.guns.com),,HIGH,,,,,,https://guns.com/,,guns.com
Greeley Tribune,RIGHT,HIGH,USA,,,,,https://greeley-tribune/,,greeley-tribune
Grand Rapids Press (www.mlive.com),,HIGH,,USA (48/180 Press Freedom),,,,https://mlive.com/,,mlive.com
Göteborgs-Posten (gp.se),RIGHT-CENTER,HIGH,Sweden,MOSTLY FREEDOM,Website,High Traffic,HIGH ,https://gp.se/,,gp.se
Freedom House (freedomhouse.org),RIGHT-CENTER,HIGH,USA ,USA (44/180 Press Freedom),,Medium Traffic,HIGH ,https://freedomhouse.org/,,freedomhouse.org
Freedom Alliance (https://freedomalliance.org),RIGHT,HIGH,USA,,,,,https://freedomalliance.org/,,freedomalliance.org
Fraser Institute (www.fraserinstitute.org),RIGHT,MIXED,Canada,,,,,https://fraserinstitute.org/,,fraserinstitute.org
Franklin News Foundation (franklinnews.org),RIGHT,MIXED,USA,,,,,https://franklinnes.org/,,franklinnes.org
Fox Business (foxbusiness.com),RIGHT-CENTER,HIGH,USA,MOSTLY FREEDOM,TV Station,High Traffic,,https://foxbusiness.com/,,foxbusiness.com
Foundation for Economic Education (fee.org),RIGHT-CENTER,MIXED,USA,USA (45/180 Press Freedom),,Medium Traffic,MEDIUM,https://fee.org/,,fee.org
Fortune Magazine (fortune.com),RIGHT-CENTER,HIGH,USA,USA (44/180 Press Freedom),,High Traffic,HIGH ,https://fortune.com/,,fortune.com
Fortnightly Review (fortnightlyreview.co.uk),RIGHT-CENTER,HIGH,United Kingdom,United Kingdom (33/180 Press Freedom),,Minimal Traffic,HIGH ,https://fortnightlyreview.co.uk/,,fortnightlyreview.co.uk
Fort Worth Star-Telegram (www.star-telegram.com),RIGHT,HIGH,USA,,,,,https://star-telegram.com/,,star-telegram.com
Fort Bend Herald,RIGHT-CENTER,HIGH,USA,USA (45/180 Press Freedom),,Medium Traffic,HIGH ,https://fort-bend-herald/,,fort-bend-herald
Foreign Policy Research Institute (www.fpri.org),RIGHT-CENTER,HIGH,USA,USA (45/180 Press Freedom),,Medium Traffic,HIGH ,https://fpri.org/,,fpri.org
Forbes (www.forbes.com),RIGHT-CENTER,HIGH,USA,USA (45/180 Press Freedom),,High Traffic,HIGH ,https://forbes.org/,,forbes.org
FitsNews (www.fitsnews.com),RIGHT,HIGH,USA,,,,,https://fitsnews.com/,,fitsnews.com
Fitch Ratings (fitchratings.com),RIGHT,HIGH,USA,MOSTLY FREEDOM,Website,Medium Traffic,HIGH ,https://fitchratings.com/,,fitchratings.com
First Post (www.firstpost.com),,HIGH,India,,,,,https://firstpost.com/,,firstpost.com
Firearms News,RIGHT-CENTER,HIGH,USA,MOSTLY FREEDOM,Magazine,Medium Traffic,HIGH ,https://firearms-news/,,firearms-news
Financial Post (www.financialpost.com),RIGHT-CENTER,HIGH,Canada,MOSTLY FREEDOM,Newspaper,Medium Traffic,HIGH ,https://financialpost.com/,,financialpost.com
Financial Express (www.financialexpress.com),,MIXED,India,LOW FREEDOM,Newspaper,High Traffic,MEDIUM,https://financialexpress.com/,,financialexpress.com
FDD’s Long War Journal (longwarjournal.org),RIGHT-CENTER,HIGH,USA,MOSTLY FREEDOM,Website,Minimal Traffic,HIGH ,https://longwarjournal.org/,,longwarjournal.org
Faith Family America (www.faithfamilyamerica.com),RIGHT-CENTER,MIXED,USA,MOSTLY FREEDOM,Website,Minimal Traffic,MEDIUM ,https://faithfamilyamerica.com/,,faithfamilyamerica.com
Expressen (expressen.se),RIGHT-CENTER,,,,Newspaper,,HIGH ,https://expressen.se/,,expressen.se
Ethnikos Kyrix (ekirikas.com),RIGHT-CENTER,HIGH,USA,MOSTLY FREEDOM,Newspaper,Minimal Traffic,,https://ekirikas.com/,,ekirikas.com
End Time Headlines (endtimeheadlines.org),RIGHT,HIGH,USA,MOSTLY FREEDOM,Website,Minimal Traffic,MEDIUM ,https://endtimeheadlines.org/,,endtimeheadlines.org
El Mundo (elmundo.es),RIGHT-CENTER,HIGH,Spain,MOSTLY FREEDOM,Newspaper,High Traffic,HIGH ,https://elmundo.es/,,elmundo.es
Edmonton Sun (www.edmontonsun.com),RIGHT-CENTER,HIGH,Canada,MOSTLY FREEDOM,Newspaper,Medium Traffic,HIGH ,https://edmontonsun.com/,,edmontonsun.com
Edmonton Journal (edmontonjournal.com),,HIGH,,,Newspaper,Medium Traffic,,https://edmontonjournal.com/,,edmontonjournal.com
Edmonton Examiner (edmontonexaminer.com),RIGHT-CENTER,HIGH,Canada,MOSTLY FREEDOM,Newspaper,Minimal Traffic,HIGH ,https://edmontonexaminer.com/,,edmontonexaminer.com
Ecuavisa (ecuavisa.com),RIGHT-CENTER,HIGH,,MODERATE FREEDOM,TV Station,Medium Traffic,,https://ecuavisa.com/,,ecuavisa.com
Drudge Report (www.drudgereport.com),RIGHT,MIXED,USA,MOSTLY FREEDOM,Website,High Traffic,MEDIUM ,https://drudgereport.com/,,drudgereport.com
Downsizing the Federal Government (www.downsizinggovernment.org),RIGHT-CENTER,HIGH,USA,MOSTLY FREEDOM,Organization/Foundation,Minimal Traffic,HIGH ,https://downsizinggovernment.com/,,downsizinggovernment.com
Die Welt (welt.de),RIGHT-CENTER,HIGH,Germany,MOSTLY FREEDOM,Newspaper,High Traffic,,https://welt.de/,,welt.de
Die Presse (diepresse.com),RIGHT-CENTER,HIGH,Austria,MOSTLY FREEDOM,Newspaper,High Traffic,HIGH ,https://diepresse.com/,,diepresse.com
Deutschland.de,RIGHT-CENTER,HIGH,Germany,MOSTLY FREEDOM,Website,Medium Traffic,HIGH ,https://deutschland.de/,,deutschland.de
Detroit News (www.detroitnews.com),RIGHT-CENTER,HIGH,USA,USA (44/180 Press Freedom),,High Traffic,HIGH ,https://detroitnews.com/,,detroitnews.com
Desert Sun (www.desertsun.com),RIGHT-CENTER,HIGH,USA,MOSTLY FREEDOM,Newspaper,Medium Traffic,HIGH ,https://desertsun.com/,,desertsun.com
Deseret News (www.deseretnews.com),RIGHT-CENTER,HIGH,USA,MOSTLY FREEDOM,Newspaper,High Traffic,HIGH ,https://deseretnews.com/,,deseretnews.com
Denver Gazette (denvergazette.com),RIGHT-CENTER,HIGH,USA,MOSTLY FREEDOM,Website,Medium Traffic,HIGH ,https://denvergazette.com/,,denvergazette.com
Deccan Chronicle (www.deccanchronicle.com),RIGHT-CENTER,,India,LOW FREEDOM,Newspaper,Medium Traffic,,https://deccanchronicle.com/,,deccanchronicle.com
de Volkskrant (www.volkskrant.nl),RIGHT-CENTER,HIGH,Netherlands,MOSTLY FREEDOM,Newspaper,High Traffic,HIGH ,https://volkskrant.nl/,,volkskrant.nl
Dallas Morning News (www.dallasnews.com),RIGHT-CENTER,HIGH,USA,MOSTLY FREEDOM,Newspaper,High Traffic,HIGH ,https://dallasnews.com/,,dallasnews.com
DailyO (https://www.dailyo.in),RIGHT-CENTER,MIXED,India,LOW FREEDOM,Website,Medium Traffic,,https://dailyo.in/,,dailyo.in
Daily Press (www.dailypress.com),RIGHT-CENTER,HIGH,USA,MOSTLY FREEDOM,Newspaper,Medium Traffic,,https://dailypress.com/,,dailypress.com
Daily Mining Gazette (mininggazette.com),RIGHT-CENTER,HIGH,USA,MOSTLY FREEDOM,Newspaper,Minimal Traffic,HIGH ,https://mininggazette.com/,,mininggazette.com
Daily Herald (www.dailyherald.com),RIGHT-CENTER,HIGH,USA,MOSTLY FREEDOM,Newspaper,Medium Traffic,,https://dailyherald.com/,,dailyherald.com
Committee for a Responsible Federal Buddget (crfb.org),RIGHT,HIGH,USA,MOSTLY FREEDOM,Organization/Foundation,Minimal Traffic,HIGH ,https://cfbg.org/,,cfbg.org
Columbia Daily Herald (www.columbiadailyherald.com),LEFT-CENTER,HIGH,USA,MOSTLY FREEDOM,Newspaper,Minimal Traffic,,https://columbiadailyherald.com/,,columbiadailyherald.com
Colorado Springs Gazette (gazette.com),RIGHT-CENTER,HIGH,USA,MOSTLY FREEDOM,Newspaper,Medium Traffic,HIGH ,https://gazette.com/,,gazette.com
Christianity Today (www.christianitytoday.com),RIGHT-CENTER,HIGH,USA,MOSTLY FREEDOM,Magazine,Medium Traffic,HIGH ,https://christianitytoday.com/,,christianitytoday.com
Chicago Tribune (www.chicagotribune.com),RIGHT,HIGH,USA,MOSTLY FREEDOM,Newspaper,High Traffic,,https://chicagotribune.com/,,chicagotribune.com
Check Your Fact (checkyourfact.com),RIGHT-CENTER,HIGH,USA,MOSTLY FREEDOM,Website,Medium Traffic,HIGH ,https://checkyourfact.com/,,checkyourfact.com
Center for the National Interest (cftni.org),RIGHT-CENTER,HIGH,Norway,MODERATE FREEDOM,Website,Medium Traffic,HIGH ,https://cftni.org/,,cftni.org
Cato Institute (www.cato.org),RIGHT-CENTER,HIGH,USA,MOSTLY FREEDOM,Organization/Foundation,Medium Traffic,,https://cato.org/,,cato.org
Capitalism Magazine (capitalismmagazine.com),RIGHT-CENTER,HIGH,USA,MOSTLY FREEDOM,Website,Minimal Traffic,HIGH ,https://capitalismmagazine.com/,,capitalismmagazine.com
Canadian Taxpayers Federation (www.taxpayer.com),RIGHT-CENTER,HIGH,Canada ,Canada (14/180 Press Freedom),,Medium Traffic,HIGH ,https://taxpayer.com/,,taxpayer.com
Canadian Jewish News (www.cjnews.com),RIGHT-CENTER,HIGH,Canada ,Canada (14/180 Press Freedom),,Minimal Traffic,HIGH ,https://cjnews.com/,,cjnews.com
Campaign for Liberty (campaignforliberty.org),RIGHT-CENTER,MIXED,USA,MOSTLY FREEDOM,Organization/Foundation,Minimal Traffic,MEDIUM ,https://campaignforliberty.com/,,campaignforliberty.com
California Political Review (www.capoliticalreview.com),RIGHT-CENTER,HIGH,USA,MOSTLY FREEDOM,Website,Minimal Traffic,MEDIUM ,https://capoliticalreview.com/,,capoliticalreview.com
California Globe (https://californiaglobe.com/),RIGHT-CENTER,MIXED,USA,MOSTLY FREEDOM,Website,Medium Traffic,,https://californiaglobe.com/,,californiaglobe.com
Calgary Herald (calgaryherald.com),RIGHT,HIGH,Canada,,,,,https://calgaryherald.com/,,calgaryherald.com
BusinessLIVE (www.businesslive.co.za),RIGHT-CENTER,MIXED,South Africa,MOSTLY FREEDOM,Website,Medium Traffic,,https://businesslive.co.za/,,businesslive.co.za
Buenos Aires Times,RIGHT-CENTER,HIGH,Argentina,MOSTLY FREEDOM,Newspaper,Medium Traffic,HIGH ,https://batimes.com.ar/,,batimes.com.ar
B.T. Denmark (bt.dk),RIGHT-CENTER,HIGH,Denmark,MODERATE FREEDOM,Newspaper,High Traffic,HIGH ,https://bt.dk/,,bt.dk
Breakthrough Institute (thebreakthrough.org),RIGHT-CENTER,HIGH,USA,MOSTLY FREEDOM,Organization/Foundation,Minimal Traffic,HIGH ,https://thebreakthrough.org/,,thebreakthrough.org
Breaking Defense (breakingdefense.com),RIGHT-CENTER,HIGH,USA,MOSTLY FREEDOM,Website,Medium Traffic,HIGH ,https://breakingdefense.com/,,breakingdefense.com
Boston Herald (www.bostonherald.com),RIGHT-CENTER,HIGH,USA,MOSTLY FREEDOM,Newspaper,High Traffic,HIGH ,https://bostonherald.com/,,bostonherald.com
Bipartisan Policy Center (bipartisanpolicy.org),RIGHT-CENTER,HIGH,USA,MOSTLY FREEDOM,Organization/Foundation,Minimal Traffic,HIGH ,https://bipartisanpolicy.org/,,bipartisanpolicy.org
Billings Gazette (billingsgazette.com),RIGHT-CENTER,HIGH,USA,MOSTLY FREEDOM,Newspaper,Medium Traffic,HIGH ,https://billingsgazette.org/,,billingsgazette.org
Bild (bild.de),RIGHT-CENTER,MIXED,Germany,MOSTLY FREEDOM,,High Traffic,MEDIUM,https://bild.de/,,bild.de
Berlingske (berlingske.dk),RIGHT-CENTER,HIGH,Denmark,MODERATE FREEDOM,Newspaper,High Traffic,HIGH ,https://berlingske.dk/,,berlingske.dk
Being Libertarian (beinglibertarian.com),RIGHT,MIXED,USA,MOSTLY FREEDOM,Website,Minimal Traffic,MEDIUM ,https://beinglibertarian.com/,,beinglibertarian.com
Barron’s,RIGHT-CENTER,HIGH,USA,MOSTLY FREEDOM,Magazine,High Traffic,HIGH ,https://barrons/,,barrons
Bangkok Post (www.bangkokpost.com),,MIXED,Thailand,LOW FREEDOM,Newspaper,High Traffic,MEDIUM,https://bangkokpost.com/,,bangkokpost.com
Atlantic Council (www.atlanticcouncil.org),RIGHT,HIGH,USA,MOSTLY FREEDOM,Organization/Foundation,Medium Traffic,HIGH ,https://atlanticcouncil.org/,,atlanticcouncil.org
Asian News International (www.aninews.in),,MIXED,India,LOW FREEDOM,Online Newspaper,Medium Traffic,MEDIUM,https://aninews.in/,,aninews.in
Asharq Al-Awsat,RIGHT-CENTER,MIXED,United Kingdom,MOSTLY FREEDOM,Newspaper,Medium Traffic,MEDIUM,https://english.aawsat.com/,,english.aawsat.com
Arutz Sheva (Israel National News) (www.israelnationalnews.com),RIGHT-CENTER,MIXED,Israel,MODERATE FREEDOM,TV Station,Medium Traffic,MEDIUM,https://israelnationalnews.com,,israelnationalnews.com
Arkansas Democrat-Gazette (www.arkansasonline.com),RIGHT-CENTER,HIGH,USA,MOSTLY FREEDOM,Newspaper,Medium Traffic,HIGH ,https://arkansasonline.com/,,arkansasonline.com
Argus Leader,RIGHT-CENTER,HIGH,USA,MOSTLY FREEDOM,Newspaper,Medium Traffic,HIGH ,https://argus-leader/,,argus-leader
ArcaMax (arcamax.com),RIGHT-CENTER,HIGH,USA,MOSTLY FREEDOM,Website,High Traffic,HIGH ,https://arcamax.com/,,arcamax.com
Anti-War (antiwar.com),RIGHT-CENTER,HIGH,USA,MOSTLY FREEDOM,Website,Minimal Traffic,MEDIUM ,https://antiwar.com/,,antiwar.com
Angus Reid Institute,RIGHT-CENTER,HIGH,Canada,MOSTLY FREEDOM,Organization/Foundation,Medium Traffic,HIGH ,https://angusreid.org/,,angusreid.org
Americas Quarterly (www.americasquarterly.org),RIGHT-CENTER,HIGH,USA,MOSTLY FREEDOM,Magazine,Medium Traffic,HIGH ,https://americasquarterly.org/,,americasquarterly.org
American Military News (americanmilitarynews.com),RIGHT,HIGH,USA,MOSTLY FREEDOM,Newspaper,Medium Traffic,,https://americanmilitarynews.com/,,americanmilitarynews.com
American Institute for Economic Research (aier.org),RIGHT-CENTER,,USA,MOSTLY FREEDOM,Organization/Foundation,Medium Traffic,,https://aler.org/,,aler.org
American Firearms Institute (www.americanfirearms.org),RIGHT-CENTER,HIGH,USA,MOSTLY FREEDOM,Website,Medium Traffic,HIGH ,https://americanfirearms.org/,,americanfirearms.org
American Council on Science and Health (ACSH) (acsh.org),RIGHT-CENTER,HIGH,USA,MOSTLY FREEDOM,Organization/Foundation,Medium Traffic,HIGH ,https://acsh.org,,acsh.org
American Affairs Journal (americanaffairsjournal.org),RIGHT-CENTER,HIGH,USA,MOSTLY FREEDOM,Magazine,Medium Traffic,HIGH ,https://americanaffairsjournal.org/,,americanaffairsjournal.org
American Action Forum (www.americanactionforum.org),RIGHT-CENTER,HIGH,USA,MOSTLY FREEDOM,Organization/Foundation,Minimal Traffic,HIGH ,https://americanactionforum.org/,,americanactionforum.org
Aleteia,RIGHT-CENTER,MIXED,France,MOSTLY FREEDOM,Website,High Traffic,MEDIUM,https://aleteia.org/,,aleteia.org
